PersonID,PersonName,SchoolID,SchoolName,SchoolCampus,DepartmentName,DepartmentID,BirthDate,StillWorking,JobID,JobTitle,Earnings,EarningsYear
66,Kimberly Kennedy,LT5LBTSV,University of Illinois,Springfield,Humanities,DEPT6,05/27/1985,yes,JOB2,Lecturer,41987,2021
66,Kimberly Kennedy,LT5LBTSV,University of Illinois,Springfield,Humanities,DEPT6,05/27/1985,no,JOB7,Scientist,151696,2018
66,Kimberly Kennedy,LT5LBTSV,University of Illinois,Springfield,Humanities,DEPT6,05/27/1985,no,JOB5,Engineer,71277,2017
66,Kimberly Kennedy,LT5LBTSV,University of Illinois,Springfield,Humanities,DEPT6,05/27/1985,no,JOB2,Lecturer,89584,2015
67,James Mercer,W4IF601B,University of Texas,Dallas,Mechanical Engineering,DEPT10,04/12/1972,no,JOB3,Administrator,341242,2012
67,James Mercer,W4IF601B,University of Texas,Dallas,Mechanical Engineering,DEPT10,04/12/1972,no,JOB8,Analyst,216104,2022
67,James Mercer,W4IF601B,University of Texas,Dallas,Mechanical Engineering,DEPT10,04/12/1972,no,JOB6,Researcher,91788,2013
68,Göktug Ekinci,0C49O115,University of Massachusetts,Dartmouth,Mathematics,DEPT2,07/31/1970,no,JOB5,Engineer,152768,2021
68,Göktug Ekinci,0C49O115,University of Massachusetts,Dartmouth,Mathematics,DEPT2,07/31/1970,no,JOB8,Analyst,421108,2016
68,Göktug Ekinci,0C49O115,University of Massachusetts,Dartmouth,Mathematics,DEPT2,07/31/1970,no,JOB6,Researcher,69374,2012
68,Göktug Ekinci,0C49O115,University of Massachusetts,Dartmouth,Mathematics,DEPT2,07/31/1970,no,JOB7,Scientist,433498,2022
69,Brittany Delgado,LT5LBTSV,University of Illinois,Urbana-Champaign,Humanities,DEPT6,07/15/2000,yes,JOB2,Lecturer,166634,2013
69,Brittany Delgado,LT5LBTSV,University of Illinois,Urbana-Champaign,Humanities,DEPT6,07/15/2000,no,JOB4,Coordinator,304934,2010
69,Brittany Delgado,LT5LBTSV,University of Illinois,Urbana-Champaign,Humanities,DEPT6,07/15/2000,no,JOB6,Researcher,380156,2019
69,Brittany Delgado,LT5LBTSV,University of Illinois,Urbana-Champaign,Humanities,DEPT6,07/15/2000,no,JOB5,Engineer,216427,2018
69,Brittany Delgado,LT5LBTSV,University of Illinois,Urbana-Champaign,Humanities,DEPT6,07/15/2000,no,JOB3,Administrator,431187,2019
70,Katherine Gilmore,0C49O115,University of Massachusetts,Lowell,Mathematics,DEPT2,03/07/1967,no,JOB4,Coordinator,41987,2010
70,Katherine Gilmore,0C49O115,University of Massachusetts,Lowell,Mathematics,DEPT2,03/07/1967,no,JOB4,Coordinator,212820,2011
71,Vignesh Pambala,0C49O115,University of Massachusetts,Dartmouth,Mathematics,DEPT2,10/03/1979,no,JOB1,Professor,399003,2020
71,Vignesh Pambala,0C49O115,University of Massachusetts,Dartmouth,Mathematics,DEPT2,10/03/1979,no,JOB6,Researcher,207179,2011
71,Vignesh Pambala,0C49O115,University of Massachusetts,Dartmouth,Mathematics,DEPT2,10/03/1979,no,JOB3,Administrator,124689,2020
72,Fnu Mahnoor,0C49O115,University of Massachusetts,Dartmouth,Mathematics,DEPT2,09/19/1964,no,JOB6,Researcher,307655,2019
72,Fnu Mahnoor,0C49O115,University of Massachusetts,Dartmouth,Mathematics,DEPT2,09/19/1964,no,JOB7,Scientist,441071,2019
72,Fnu Mahnoor,0C49O115,University of Massachusetts,Dartmouth,Mathematics,DEPT2,09/19/1964,no,JOB7,Scientist,270165,2016
72,Fnu Mahnoor,0C49O115,University of Massachusetts,Dartmouth,Mathematics,DEPT2,09/19/1964,no,JOB4,Coordinator,97745,2016
72,Fnu Mahnoor,0C49O115,University of Massachusetts,Dartmouth,Mathematics,DEPT2,09/19/1964,no,JOB4,Coordinator,92572,2022
73,Alyssa Vazquez,0C49O115,University of Massachusetts,Amherst,Mathematics,DEPT2,07/19/1964,no,JOB8,Analyst,161725,2013
73,Alyssa Vazquez,0C49O115,University of Massachusetts,Amherst,Mathematics,DEPT2,07/19/1964,no,JOB6,Researcher,161725,2010
73,Alyssa Vazquez,0C49O115,University of Massachusetts,Amherst,Mathematics,DEPT2,07/19/1964,no,JOB8,Analyst,206861,2019
73,Alyssa Vazquez,0C49O115,University of Massachusetts,Amherst,Mathematics,DEPT2,07/19/1964,no,JOB4,Coordinator,356401,2018
74,Michael Martinez,VL3Y2W3Z,University of Florida,Miami,Electrical Engineering,DEPT8,02/14/1963,no,JOB1,Professor,81353,2021
74,Michael Martinez,VL3Y2W3Z,University of Florida,Miami,Electrical Engineering,DEPT8,02/14/1963,no,JOB8,Analyst,255158,2014
74,Michael Martinez,VL3Y2W3Z,University of Florida,Miami,Electrical Engineering,DEPT8,02/14/1963,no,JOB6,Researcher,239743,2021
75,Amanda Rodriguez,LT5LBTSV,University of Illinois,Chicago,Humanities,DEPT6,02/12/1965,no,JOB2,Lecturer,247008,2021
75,Amanda Rodriguez,LT5LBTSV,University of Illinois,Chicago,Humanities,DEPT6,02/12/1965,no,JOB4,Coordinator,231694,2022
75,Amanda Rodriguez,LT5LBTSV,University of Illinois,Chicago,Humanities,DEPT6,02/12/1965,no,JOB6,Researcher,327211,2014
75,Amanda Rodriguez,LT5LBTSV,University of Illinois,Chicago,Humanities,DEPT6,02/12/1965,no,JOB7,Scientist,164258,2018
76,Jason Gomez,LT5LBTSV,University of Illinois,Springfield,Humanities,DEPT6,06/15/1985,no,JOB1,Professor,143583,2019
77,Dave Garrison,LT5LBTSV,University of Illinois,Chicago,Humanities,DEPT6,08/27/1991,no,JOB4,Coordinator,307655,2021
77,Dave Garrison,LT5LBTSV,University of Illinois,Chicago,Humanities,DEPT6,08/27/1991,no,JOB3,Administrator,299891,2018
77,Dave Garrison,LT5LBTSV,University of Illinois,Chicago,Humanities,DEPT6,08/27/1991,no,JOB5,Engineer,301466,2014
77,Dave Garrison,LT5LBTSV,University of Illinois,Chicago,Humanities,DEPT6,08/27/1991,no,JOB7,Scientist,348506,2022
77,Dave Garrison,LT5LBTSV,University of Illinois,Chicago,Humanities,DEPT6,08/27/1991,no,JOB8,Analyst,290133,2022
78,Erica Scott,W4IF601B,University of Texas,Houston,Mechanical Engineering,DEPT10,12/18/1998,no,JOB1,Professor,122178,2017
78,Erica Scott,W4IF601B,University of Texas,Houston,Mechanical Engineering,DEPT10,12/18/1998,no,JOB5,Engineer,238325,2018
78,Erica Scott,W4IF601B,University of Texas,Houston,Mechanical Engineering,DEPT10,12/18/1998,no,JOB2,Lecturer,88457,2013
78,Erica Scott,W4IF601B,University of Texas,Houston,Mechanical Engineering,DEPT10,12/18/1998,no,JOB4,Coordinator,289110,2021
78,Erica Scott,W4IF601B,University of Texas,Houston,Mechanical Engineering,DEPT10,12/18/1998,no,JOB1,Professor,162340,2021
79,Jared Rose,W4IF601B,University of Texas,Dallas,Mechanical Engineering,DEPT10,03/18/1970,no,JOB3,Administrator,134090,2016
80,Carl Schmidt,9IY5CAJY,University of California,Los Angeles,Mathematics,DEPT2,10/17/1976,no,JOB7,Scientist,126298,2020
80,Carl Schmidt,9IY5CAJY,University of California,Los Angeles,Mathematics,DEPT2,10/17/1976,no,JOB3,Administrator,443354,2012
81,Jeremy White,LT5LBTSV,University of Illinois,Chicago,Humanities,DEPT6,03/08/1992,no,JOB3,Administrator,42339,2011
81,Jeremy White,LT5LBTSV,University of Illinois,Chicago,Humanities,DEPT6,03/08/1992,no,JOB8,Analyst,395581,2018
82,Samantha Davis,VL3Y2W3Z,University of Florida,Orlando,Electrical Engineering,DEPT8,05/03/1985,no,JOB5,Engineer,366078,2011
82,Samantha Davis,VL3Y2W3Z,University of Florida,Orlando,Electrical Engineering,DEPT8,05/03/1985,no,JOB4,Coordinator,257801,2015
82,Samantha Davis,VL3Y2W3Z,University of Florida,Orlando,Electrical Engineering,DEPT8,05/03/1985,no,JOB8,Analyst,49218,2017
83,Edward Wilson,LT5LBTSV,University of Illinois,Chicago,Humanities,DEPT6,08/09/1993,no,JOB8,Analyst,114762,2018
83,Edward Wilson,LT5LBTSV,University of Illinois,Chicago,Humanities,DEPT6,08/09/1993,no,JOB5,Engineer,46143,2015
83,Edward Wilson,LT5LBTSV,University of Illinois,Chicago,Humanities,DEPT6,08/09/1993,no,JOB5,Engineer,207179,2017
83,Edward Wilson,LT5LBTSV,University of Illinois,Chicago,Humanities,DEPT6,08/09/1993,no,JOB8,Analyst,182510,2016
83,Edward Wilson,LT5LBTSV,University of Illinois,Chicago,Humanities,DEPT6,08/09/1993,no,JOB4,Coordinator,304753,2011
84,Becky Griffin,9IY5CAJY,University of California,Davis,Mathematics,DEPT2,01/04/1999,no,JOB6,Researcher,379314,2015
84,Becky Griffin,9IY5CAJY,University of California,Davis,Mathematics,DEPT2,01/04/1999,no,JOB1,Professor,432012,2016
85,Shishi Hu,0C49O115,University of Massachusetts,Dartmouth,Mathematics,DEPT2,01/24/1984,no,JOB6,Researcher,131101,2021
86,Monica Atkinson,LT5LBTSV,University of Illinois,Urbana-Champaign,Humanities,DEPT6,11/18/1958,no,JOB5,Engineer,297553,2011
87,Larry Kelly,9IY5CAJY,University of California,Santa Barbara,Mathematics,DEPT2,09/08/1974,no,JOB1,Professor,306549,2014
87,Larry Kelly,9IY5CAJY,University of California,Santa Barbara,Mathematics,DEPT2,09/08/1974,no,JOB5,Engineer,278918,2011
88,Laura Peterson,LT5LBTSV,University of Illinois,Springfield,Humanities,DEPT6,08/16/1982,no,JOB1,Professor,238325,2016
88,Laura Peterson,LT5LBTSV,University of Illinois,Springfield,Humanities,DEPT6,08/16/1982,no,JOB6,Researcher,360053,2021
88,Laura Peterson,LT5LBTSV,University of Illinois,Springfield,Humanities,DEPT6,08/16/1982,no,JOB4,Coordinator,229827,2015
88,Laura Peterson,LT5LBTSV,University of Illinois,Springfield,Humanities,DEPT6,08/16/1982,no,JOB1,Professor,314245,2016
88,Laura Peterson,LT5LBTSV,University of Illinois,Springfield,Humanities,DEPT6,08/16/1982,no,JOB7,Scientist,240716,2019
89,Cynthia Hernandez,0C49O115,University of Massachusetts,Amherst,Mathematics,DEPT2,10/20/1965,no,JOB6,Researcher,207179,2022
89,Cynthia Hernandez,0C49O115,University of Massachusetts,Amherst,Mathematics,DEPT2,10/20/1965,no,JOB8,Analyst,151465,2011
89,Cynthia Hernandez,0C49O115,University of Massachusetts,Amherst,Mathematics,DEPT2,10/20/1965,no,JOB8,Analyst,441071,2015
89,Cynthia Hernandez,0C49O115,University of Massachusetts,Amherst,Mathematics,DEPT2,10/20/1965,no,JOB4,Coordinator,181583,2017
90,Gail Thompson,LT5LBTSV,University of Illinois,Springfield,Humanities,DEPT6,08/18/1972,no,JOB2,Lecturer,239743,2013
90,Gail Thompson,LT5LBTSV,University of Illinois,Springfield,Humanities,DEPT6,08/18/1972,no,JOB1,Professor,58378,2010
90,Gail Thompson,LT5LBTSV,University of Illinois,Springfield,Humanities,DEPT6,08/18/1972,no,JOB7,Scientist,198951,2016
91,Sherry King,9IY5CAJY,University of California,Santa Barbara,Mathematics,DEPT2,10/13/1958,no,JOB8,Analyst,264966,2022
91,Sherry King,9IY5CAJY,University of California,Santa Barbara,Mathematics,DEPT2,10/13/1958,no,JOB7,Scientist,301421,2016
91,Sherry King,9IY5CAJY,University of California,Santa Barbara,Mathematics,DEPT2,10/13/1958,no,JOB4,Coordinator,238059,2013
91,Sherry King,9IY5CAJY,University of California,Santa Barbara,Mathematics,DEPT2,10/13/1958,no,JOB8,Analyst,122617,2021
92,Preetham Thatikonda,0C49O115,University of Massachusetts,Dartmouth,Mathematics,DEPT2,02/18/1984,yes,JOB1,Professor,265195,2019
92,Preetham Thatikonda,0C49O115,University of Massachusetts,Dartmouth,Mathematics,DEPT2,02/18/1984,no,JOB7,Scientist,161021,2016
93,Natasha Contreras,VL3Y2W3Z,University of Florida,Orlando,Electrical Engineering,DEPT8,03/21/1963,no,JOB4,Coordinator,65429,2014
93,Natasha Contreras,VL3Y2W3Z,University of Florida,Orlando,Electrical Engineering,DEPT8,03/21/1963,no,JOB7,Scientist,281459,2020
94,Elizabeth Mcmillan,9IY5CAJY,University of California,Los Angeles,Mathematics,DEPT2,11/07/1964,no,JOB7,Scientist,106582,2012
95,Reginald Miller,0C49O115,University of Massachusetts,Boston,Mathematics,DEPT2,11/30/1959,no,JOB6,Researcher,62013,2010
95,Reginald Miller,0C49O115,University of Massachusetts,Boston,Mathematics,DEPT2,11/30/1959,no,JOB5,Engineer,380156,2020
95,Reginald Miller,0C49O115,University of Massachusetts,Boston,Mathematics,DEPT2,11/30/1959,no,JOB8,Analyst,121405,2013
95,Reginald Miller,0C49O115,University of Massachusetts,Boston,Mathematics,DEPT2,11/30/1959,no,JOB1,Professor,146027,2012
95,Reginald Miller,0C49O115,University of Massachusetts,Boston,Mathematics,DEPT2,11/30/1959,no,JOB5,Engineer,308772,2010
96,"A, Pranesh E",0C49O115,University of Massachusetts,Dartmouth,Mathematics,DEPT2,11/15/1968,yes,JOB7,Scientist,198951,2019
96,"A, Pranesh E",0C49O115,University of Massachusetts,Dartmouth,Mathematics,DEPT2,11/15/1968,no,JOB1,Professor,294034,2022
96,"A, Pranesh E",0C49O115,University of Massachusetts,Dartmouth,Mathematics,DEPT2,11/15/1968,no,JOB8,Analyst,161725,2010
96,"A, Pranesh E",0C49O115,University of Massachusetts,Dartmouth,Mathematics,DEPT2,11/15/1968,no,JOB5,Engineer,438324,2020
96,"A, Pranesh E",0C49O115,University of Massachusetts,Dartmouth,Mathematics,DEPT2,11/15/1968,no,JOB4,Coordinator,425909,2019
97,"Saghand, Mohammad Pourghasemi",0C49O115,University of Massachusetts,Dartmouth,Mathematics,DEPT2,03/29/1964,no,JOB3,Administrator,228258,2013
97,"Saghand, Mohammad Pourghasemi",0C49O115,University of Massachusetts,Dartmouth,Mathematics,DEPT2,03/29/1964,no,JOB1,Professor,244708,2018
97,"Saghand, Mohammad Pourghasemi",0C49O115,University of Massachusetts,Dartmouth,Mathematics,DEPT2,03/29/1964,no,JOB7,Scientist,345082,2013
97,"Saghand, Mohammad Pourghasemi",0C49O115,University of Massachusetts,Dartmouth,Mathematics,DEPT2,03/29/1964,no,JOB2,Lecturer,166728,2017
97,"Saghand, Mohammad Pourghasemi",0C49O115,University of Massachusetts,Dartmouth,Mathematics,DEPT2,03/29/1964,no,JOB8,Analyst,116487,2012
98,Chelsey Lopez,W4IF601B,University of Texas,Austin,Mechanical Engineering,DEPT10,03/09/1971,yes,JOB8,Analyst,249965,2012
98,Chelsey Lopez,W4IF601B,University of Texas,Austin,Mechanical Engineering,DEPT10,03/09/1971,no,JOB2,Lecturer,377620,2012
99,Tammy Rivera MD,9IY5CAJY,University of California,Santa Barbara,Mathematics,DEPT2,10/13/1989,no,JOB2,Lecturer,153102,2013
99,Tammy Rivera MD,9IY5CAJY,University of California,Santa Barbara,Mathematics,DEPT2,10/13/1989,no,JOB7,Scientist,345676,2010
99,Tammy Rivera MD,9IY5CAJY,University of California,Santa Barbara,Mathematics,DEPT2,10/13/1989,no,JOB3,Administrator,248829,2011
99,Tammy Rivera MD,9IY5CAJY,University of California,Santa Barbara,Mathematics,DEPT2,10/13/1989,no,JOB4,Coordinator,215596,2019
99,Tammy Rivera MD,9IY5CAJY,University of California,Santa Barbara,Mathematics,DEPT2,10/13/1989,no,JOB7,Scientist,329257,2019
100,Margaret Mitchell,W4IF601B,University of Texas,Austin,Mechanical Engineering,DEPT10,09/26/1995,no,JOB8,Analyst,49645,2021
100,Margaret Mitchell,W4IF601B,University of Texas,Austin,Mechanical Engineering,DEPT10,09/26/1995,no,JOB4,Coordinator,131875,2012
100,Margaret Mitchell,W4IF601B,University of Texas,Austin,Mechanical Engineering,DEPT10,09/26/1995,no,JOB1,Professor,325576,2013
100,Margaret Mitchell,W4IF601B,University of Texas,Austin,Mechanical Engineering,DEPT10,09/26/1995,no,JOB6,Researcher,300760,2014
101,Barbara Murray,9IY5CAJY,University of California,Santa Barbara,Mathematics,DEPT2,04/06/1980,no,JOB7,Scientist,445322,2012
101,Barbara Murray,9IY5CAJY,University of California,Santa Barbara,Mathematics,DEPT2,04/06/1980,no,JOB7,Scientist,341456,2014
101,Barbara Murray,9IY5CAJY,University of California,Santa Barbara,Mathematics,DEPT2,04/06/1980,no,JOB2,Lecturer,387571,2016
101,Barbara Murray,9IY5CAJY,University of California,Santa Barbara,Mathematics,DEPT2,04/06/1980,no,JOB1,Professor,185847,2019
102,Jennifer Gay,LT5LBTSV,University of Illinois,Springfield,Humanities,DEPT6,08/27/1999,yes,JOB1,Professor,389129,2021
102,Jennifer Gay,LT5LBTSV,University of Illinois,Springfield,Humanities,DEPT6,08/27/1999,no,JOB2,Lecturer,315360,2011
102,Jennifer Gay,LT5LBTSV,University of Illinois,Springfield,Humanities,DEPT6,08/27/1999,no,JOB6,Researcher,167688,2021
102,Jennifer Gay,LT5LBTSV,University of Illinois,Springfield,Humanities,DEPT6,08/27/1999,no,JOB6,Researcher,353663,2017
102,Jennifer Gay,LT5LBTSV,University of Illinois,Springfield,Humanities,DEPT6,08/27/1999,no,JOB5,Engineer,256169,2013
103,Lisa Wilson,LT5LBTSV,University of Illinois,Chicago,Humanities,DEPT6,03/02/1965,no,JOB8,Analyst,373102,2016
103,Lisa Wilson,LT5LBTSV,University of Illinois,Chicago,Humanities,DEPT6,03/02/1965,no,JOB1,Professor,297553,2013
103,Lisa Wilson,LT5LBTSV,University of Illinois,Chicago,Humanities,DEPT6,03/02/1965,no,JOB1,Professor,291469,2022
103,Lisa Wilson,LT5LBTSV,University of Illinois,Chicago,Humanities,DEPT6,03/02/1965,no,JOB1,Professor,330698,2017
103,Lisa Wilson,LT5LBTSV,University of Illinois,Chicago,Humanities,DEPT6,03/02/1965,no,JOB5,Engineer,330116,2014
104,Kathleen Howell,LT5LBTSV,University of Illinois,Chicago,Humanities,DEPT6,01/10/1989,no,JOB7,Scientist,249965,2011
104,Kathleen Howell,LT5LBTSV,University of Illinois,Chicago,Humanities,DEPT6,01/10/1989,no,JOB7,Scientist,389514,2010
105,Jacqueline Bartlett,W4IF601B,University of Texas,San Antonio,Mechanical Engineering,DEPT10,03/14/1969,no,JOB2,Lecturer,172930,2014
105,Jacqueline Bartlett,W4IF601B,University of Texas,San Antonio,Mechanical Engineering,DEPT10,03/14/1969,no,JOB2,Lecturer,122617,2016
106,Michael Chapman,W4IF601B,University of Texas,Dallas,Mechanical Engineering,DEPT10,08/01/1969,no,JOB2,Lecturer,342101,2012
106,Michael Chapman,W4IF601B,University of Texas,Dallas,Mechanical Engineering,DEPT10,08/01/1969,no,JOB3,Administrator,74633,2019
106,Michael Chapman,W4IF601B,University of Texas,Dallas,Mechanical Engineering,DEPT10,08/01/1969,no,JOB4,Coordinator,406392,2018
106,Michael Chapman,W4IF601B,University of Texas,Dallas,Mechanical Engineering,DEPT10,08/01/1969,no,JOB7,Scientist,354512,2017
107,Sean Young,W4IF601B,University of Texas,Dallas,Mechanical Engineering,DEPT10,02/10/1975,no,JOB3,Administrator,105825,2021
107,Sean Young,W4IF601B,University of Texas,Dallas,Mechanical Engineering,DEPT10,02/10/1975,no,JOB3,Administrator,238098,2013
108,Michael Howell,LT5LBTSV,University of Illinois,Chicago,Humanities,DEPT6,04/29/1994,no,JOB4,Coordinator,390281,2015
108,Michael Howell,LT5LBTSV,University of Illinois,Chicago,Humanities,DEPT6,04/29/1994,no,JOB5,Engineer,117135,2018
108,Michael Howell,LT5LBTSV,University of Illinois,Chicago,Humanities,DEPT6,04/29/1994,no,JOB6,Researcher,144152,2021
109,Cindy Grimes,LT5LBTSV,University of Illinois,Springfield,Humanities,DEPT6,04/15/1999,yes,JOB8,Analyst,306549,2011
110,Miranda Boyd,LT5LBTSV,University of Illinois,Springfield,Humanities,DEPT6,04/29/1985,no,JOB1,Professor,92572,2010
110,Miranda Boyd,LT5LBTSV,University of Illinois,Springfield,Humanities,DEPT6,04/29/1985,no,JOB3,Administrator,281396,2017
110,Miranda Boyd,LT5LBTSV,University of Illinois,Springfield,Humanities,DEPT6,04/29/1985,no,JOB1,Professor,240032,2016
110,Miranda Boyd,LT5LBTSV,University of Illinois,Springfield,Humanities,DEPT6,04/29/1985,no,JOB6,Researcher,314888,2013
110,Miranda Boyd,LT5LBTSV,University of Illinois,Springfield,Humanities,DEPT6,04/29/1985,no,JOB4,Coordinator,360053,2016
111,Kimberly Odom,VL3Y2W3Z,University of Florida,Gainesville,Electrical Engineering,DEPT8,05/26/1978,no,JOB8,Analyst,219194,2010
111,Kimberly Odom,VL3Y2W3Z,University of Florida,Gainesville,Electrical Engineering,DEPT8,05/26/1978,no,JOB1,Professor,258219,2022
111,Kimberly Odom,VL3Y2W3Z,University of Florida,Gainesville,Electrical Engineering,DEPT8,05/26/1978,no,JOB2,Lecturer,277533,2018
111,Kimberly Odom,VL3Y2W3Z,University of Florida,Gainesville,Electrical Engineering,DEPT8,05/26/1978,no,JOB1,Professor,401785,2021
111,Kimberly Odom,VL3Y2W3Z,University of Florida,Gainesville,Electrical Engineering,DEPT8,05/26/1978,no,JOB3,Administrator,265195,2018
112,Mark Jackson,9IY5CAJY,University of California,Berkeley,Mathematics,DEPT2,06/26/1955,no,JOB7,Scientist,255654,2017
112,Mark Jackson,9IY5CAJY,University of California,Berkeley,Mathematics,DEPT2,06/26/1955,no,JOB2,Lecturer,297722,2022
112,Mark Jackson,9IY5CAJY,University of California,Berkeley,Mathematics,DEPT2,06/26/1955,no,JOB7,Scientist,100509,2021
112,Mark Jackson,9IY5CAJY,University of California,Berkeley,Mathematics,DEPT2,06/26/1955,no,JOB7,Scientist,411757,2017
112,Mark Jackson,9IY5CAJY,University of California,Berkeley,Mathematics,DEPT2,06/26/1955,no,JOB6,Researcher,268770,2021
113,Eric Brown,W4IF601B,University of Texas,Austin,Mechanical Engineering,DEPT10,06/21/2000,no,JOB8,Analyst,446709,2014
114,David Williamson,LT5LBTSV,University of Illinois,Chicago,Humanities,DEPT6,04/12/1974,no,JOB5,Engineer,265195,2019
114,David Williamson,LT5LBTSV,University of Illinois,Chicago,Humanities,DEPT6,04/12/1974,no,JOB8,Analyst,338795,2016
115,Harsh Malviya,0C49O115,University of Massachusetts,Dartmouth,Mathematics,DEPT2,07/31/1958,no,JOB1,Professor,151730,2015
115,Harsh Malviya,0C49O115,University of Massachusetts,Dartmouth,Mathematics,DEPT2,07/31/1958,no,JOB2,Lecturer,84007,2018
116,Megan Williams,0C49O115,University of Massachusetts,Lowell,Mathematics,DEPT2,06/06/2000,no,JOB4,Coordinator,324169,2021
116,Megan Williams,0C49O115,University of Massachusetts,Lowell,Mathematics,DEPT2,06/06/2000,no,JOB4,Coordinator,311452,2014
116,Megan Williams,0C49O115,University of Massachusetts,Lowell,Mathematics,DEPT2,06/06/2000,no,JOB8,Analyst,98132,2012
116,Megan Williams,0C49O115,University of Massachusetts,Lowell,Mathematics,DEPT2,06/06/2000,no,JOB2,Lecturer,106582,2011
117,John Moore,W4IF601B,University of Texas,Austin,Mechanical Engineering,DEPT10,10/25/1964,yes,JOB6,Researcher,387962,2017
